skill_name,count,user_id,number_of_utterances,percent(user | skill)
olli.playmusic,12151,11868,2,0.016459550654267137
olli.playmusic,12151,11870,1,0.008229775327133568
olli.playmusic,12151,11875,1,0.008229775327133568
olli.playmusic,12151,11887,4,0.032919101308534274
olli.playmusic,12151,11895,1,0.008229775327133568
olli.playmusic,12151,11899,1,0.008229775327133568
olli.playmusic,12151,11907,11,0.09052752859846926
olli.playmusic,12151,11914,1,0.008229775327133568
olli.playmusic,12151,11917,1,0.008229775327133568
olli.playmusic,12151,11922,38,0.31273146243107564
olli.playmusic,12151,11928,1,0.008229775327133568
olli.playmusic,12151,11934,1,0.008229775327133568
olli.playmusic,12151,11936,6,0.04937865196280142
olli.playmusic,12151,11942,1,0.008229775327133568
olli.playmusic,12151,11948,2,0.016459550654267137
olli.playmusic,12151,11950,2,0.016459550654267137
olli.playmusic,12151,11955,1,0.008229775327133568
olli.playmusic,12151,11958,1,0.008229775327133568
olli.playmusic,12151,11979,1,0.008229775327133568
olli.playmusic,12151,11986,15,0.12344662990700354
olli.playmusic,12151,11987,1,0.008229775327133568
olli.playmusic,12151,11990,1,0.008229775327133568
olli.playmusic,12151,11993,3,0.02468932598140071
olli.playmusic,12151,11995,2,0.016459550654267137
olli.playmusic,12151,11998,1,0.008229775327133568
olli.playmusic,12151,12000,1,0.008229775327133568
olli.playmusic,12151,12002,1,0.008229775327133568
olli.playmusic,12151,12004,1,0.008229775327133568
olli.playmusic,12151,12005,1,0.008229775327133568
olli.playmusic,12151,12013,16,0.1316764052341371
olli.playmusic,12151,12022,1,0.008229775327133568
olli.playmusic,12151,12031,1,0.008229775327133568
olli.playmusic,12151,12036,5,0.041148876635667846
olli.playmusic,12151,12049,1,0.008229775327133568
olli.playmusic,12151,12051,3,0.02468932598140071
olli.playmusic,12151,12057,1,0.008229775327133568
olli.playmusic,12151,12060,1,0.008229775327133568
olli.playmusic,12151,12063,2,0.016459550654267137
olli.playmusic,12151,12068,3,0.02468932598140071
olli.playmusic,12151,12069,1,0.008229775327133568
olli.playmusic,12151,12072,7,0.05760842728993498
olli.playmusic,12151,12081,1,0.008229775327133568
olli.playmusic,12151,12083,1,0.008229775327133568
olli.playmusic,12151,12089,1,0.008229775327133568
olli.playmusic,12151,12094,1,0.008229775327133568
olli.playmusic,12151,12097,1,0.008229775327133568
olli.playmusic,12151,12101,6,0.04937865196280142
olli.playmusic,12151,12118,4,0.032919101308534274
olli.playmusic,12151,12135,1,0.008229775327133568
olli.playmusic,12151,12138,13,0.1069870792527364
olli.playmusic,12151,12143,9,0.07406797794420211
olli.playmusic,12151,12148,1,0.008229775327133568
olli.playmusic,12151,12149,3,0.02468932598140071
olli.playmusic,12151,12154,1,0.008229775327133568
olli.playmusic,12151,12157,1,0.008229775327133568
olli.playmusic,12151,12166,1,0.008229775327133568
olli.playmusic,12151,12172,2,0.016459550654267137
olli.playmusic,12151,12179,1,0.008229775327133568
olli.playmusic,12151,12181,1,0.008229775327133568
olli.playmusic,12151,12184,1,0.008229775327133568
olli.playmusic,12151,12194,5,0.041148876635667846
olli.playmusic,12151,12197,1,0.008229775327133568
olli.playmusic,12151,12199,1,0.008229775327133568
olli.playmusic,12151,12200,1,0.008229775327133568
olli.playmusic,12151,12205,1,0.008229775327133568
olli.playmusic,12151,12208,3,0.02468932598140071
olli.playmusic,12151,12210,2,0.016459550654267137
olli.playmusic,12151,12216,1,0.008229775327133568
olli.playmusic,12151,12220,1,0.008229775327133568
olli.playmusic,12151,12227,2,0.016459550654267137
olli.playmusic,12151,12237,7,0.05760842728993498
olli.playmusic,12151,12239,1,0.008229775327133568
olli.playmusic,12151,12244,1,0.008229775327133568
olli.playmusic,12151,12274,1,0.008229775327133568
olli.playmusic,12151,12363,1,0.008229775327133568
olli.playmusic,12151,12369,1,0.008229775327133568
olli.playmusic,12151,12371,1,0.008229775327133568
olli.playmusic,12151,12379,1,0.008229775327133568
olli.playmusic,12151,12384,1,0.008229775327133568
olli.playmusic,12151,12409,6,0.04937865196280142
olli.playmusic,12151,12440,1,0.008229775327133568
olli.playmusic,12151,12443,1,0.008229775327133568
olli.playmusic,12151,12469,1,0.008229775327133568
olli.playmusic,12151,12482,1,0.008229775327133568
olli.playmusic,12151,12517,7,0.05760842728993498
olli.playmusic,12151,12521,1,0.008229775327133568
olli.playmusic,12151,12529,7,0.05760842728993498
olli.playmusic,12151,12565,1,0.008229775327133568
olli.playmusic,12151,12572,2,0.016459550654267137
olli.playmusic,12151,12574,1,0.008229775327133568
olli.playmusic,12151,12576,1,0.008229775327133568
olli.playmusic,12151,12580,1,0.008229775327133568
olli.playmusic,12151,12634,1,0.008229775327133568
olli.playmusic,12151,12643,1,0.008229775327133568
olli.playmusic,12151,12657,1,0.008229775327133568
olli.playmusic,12151,12680,1,0.008229775327133568
olli.playmusic,12151,12711,1,0.008229775327133568
olli.playmusic,12151,12714,1,0.008229775327133568
olli.playmusic,12151,12729,4,0.032919101308534274
olli.playmusic,12151,12730,3,0.02468932598140071
olli.playmusic,12151,12731,1,0.008229775327133568
olli.playmusic,12151,12741,1,0.008229775327133568
olli.playmusic,12151,12749,1,0.008229775327133568
olli.playmusic,12151,12755,1,0.008229775327133568
olli.playmusic,12151,12773,1,0.008229775327133568
olli.playmusic,12151,12776,2,0.016459550654267137
olli.playmusic,12151,12778,2,0.016459550654267137
olli.playmusic,12151,12780,1,0.008229775327133568
olli.playmusic,12151,12782,1,0.008229775327133568
olli.playmusic,12151,12783,4,0.032919101308534274
olli.playmusic,12151,12787,1,0.008229775327133568
olli.playmusic,12151,12788,1,0.008229775327133568
olli.playmusic,12151,12790,1,0.008229775327133568
olli.playmusic,12151,12793,1,0.008229775327133568
olli.playmusic,12151,12813,2,0.016459550654267137
olli.playmusic,12151,12816,1,0.008229775327133568
olli.playmusic,12151,12828,1,0.008229775327133568
olli.playmusic,12151,12830,2,0.016459550654267137
olli.playmusic,12151,12899,1,0.008229775327133568
olli.playmusic,12151,12901,1,0.008229775327133568
olli.playmusic,12151,12902,1,0.008229775327133568
olli.playmusic,12151,12909,1,0.008229775327133568
olli.playmusic,12151,12910,1,0.008229775327133568
olli.playmusic,12151,12921,3,0.02468932598140071
olli.playmusic,12151,12926,1,0.008229775327133568
olli.playmusic,12151,12931,1,0.008229775327133568
olli.playmusic,12151,12934,1,0.008229775327133568
olli.playmusic,12151,12938,1,0.008229775327133568
olli.playmusic,12151,12939,1,0.008229775327133568
olli.playmusic,12151,12940,1,0.008229775327133568
olli.playmusic,12151,12941,1,0.008229775327133568
olli.playmusic,12151,12944,1,0.008229775327133568
olli.playmusic,12151,12947,1,0.008229775327133568
olli.playmusic,12151,12955,1,0.008229775327133568
olli.playmusic,12151,12956,1,0.008229775327133568
olli.playmusic,12151,12957,1,0.008229775327133568
olli.playmusic,12151,12964,4,0.032919101308534274
olli.playmusic,12151,12965,1,0.008229775327133568
olli.playmusic,12151,12972,4,0.032919101308534274
olli.playmusic,12151,12988,1,0.008229775327133568
olli.playmusic,12151,13003,1,0.008229775327133568
olli.playmusic,12151,13007,1,0.008229775327133568
olli.playmusic,12151,13020,1,0.008229775327133568
olli.playmusic,12151,13021,1,0.008229775327133568
olli.playmusic,12151,13025,1,0.008229775327133568
olli.playmusic,12151,13029,1,0.008229775327133568
olli.playmusic,12151,13031,1,0.008229775327133568
olli.playmusic,12151,13041,4,0.032919101308534274
olli.playmusic,12151,13045,17,0.1399061805612707
olli.playmusic,12151,13052,1,0.008229775327133568
olli.playmusic,12151,13055,1,0.008229775327133568
olli.playmusic,12151,13057,1,0.008229775327133568
olli.playmusic,12151,13062,1,0.008229775327133568
olli.playmusic,12151,13064,1,0.008229775327133568
olli.playmusic,12151,13067,3,0.02468932598140071
olli.playmusic,12151,13074,1,0.008229775327133568
olli.playmusic,12151,13079,1,0.008229775327133568
olli.playmusic,12151,13082,14,0.11521685457986997
olli.playmusic,12151,13093,2,0.016459550654267137
olli.playmusic,12151,13095,1,0.008229775327133568
olli.playmusic,12151,13109,1,0.008229775327133568
olli.playmusic,12151,13126,2,0.016459550654267137
olli.playmusic,12151,13127,1,0.008229775327133568
olli.playmusic,12151,13131,1,0.008229775327133568
olli.playmusic,12151,13136,1,0.008229775327133568
olli.playmusic,12151,13137,1,0.008229775327133568
olli.playmusic,12151,13138,1,0.008229775327133568
olli.playmusic,12151,13141,1,0.008229775327133568
olli.playmusic,12151,13148,1,0.008229775327133568
olli.playmusic,12151,13153,1,0.008229775327133568
olli.playmusic,12151,13156,1,0.008229775327133568
olli.playmusic,12151,13160,15,0.12344662990700354
olli.playmusic,12151,13162,1,0.008229775327133568
olli.playmusic,12151,13163,1,0.008229775327133568
olli.playmusic,12151,13166,4,0.032919101308534274
olli.playmusic,12151,13167,1,0.008229775327133568
olli.playmusic,12151,13169,1,0.008229775327133568
olli.playmusic,12151,13173,1,0.008229775327133568
olli.playmusic,12151,13183,4,0.032919101308534274
olli.playmusic,12151,13185,1,0.008229775327133568
olli.playmusic,12151,13191,1,0.008229775327133568
olli.playmusic,12151,13192,1,0.008229775327133568
olli.playmusic,12151,13199,1,0.008229775327133568
olli.playmusic,12151,13201,1,0.008229775327133568
olli.playmusic,12151,13205,1,0.008229775327133568
olli.playmusic,12151,13209,1,0.008229775327133568
olli.playmusic,12151,13211,1,0.008229775327133568
olli.playmusic,12151,13213,4,0.032919101308534274
olli.playmusic,12151,13236,1,0.008229775327133568
olli.playmusic,12151,13239,1,0.008229775327133568
olli.playmusic,12151,13243,1,0.008229775327133568
olli.playmusic,12151,13249,1,0.008229775327133568
olli.playmusic,12151,13255,1,0.008229775327133568
olli.playmusic,12151,13262,1,0.008229775327133568
olli.playmusic,12151,13264,1,0.008229775327133568
olli.playmusic,12151,13265,1,0.008229775327133568
olli.playmusic,12151,13268,1,0.008229775327133568
olli.playmusic,12151,13269,1,0.008229775327133568
olli.playmusic,12151,13274,1,0.008229775327133568
olli.playmusic,12151,13275,8,0.06583820261706855
olli.playmusic,12151,13278,2,0.016459550654267137
olli.playmusic,12151,13282,1,0.008229775327133568
olli.playmusic,12151,13286,1,0.008229775327133568
olli.playmusic,12151,13290,1,0.008229775327133568
olli.playmusic,12151,13291,3,0.02468932598140071
olli.playmusic,12151,13293,5,0.041148876635667846
olli.playmusic,12151,13296,1,0.008229775327133568
olli.playmusic,12151,13299,1,0.008229775327133568
olli.playmusic,12151,13300,1,0.008229775327133568
olli.playmusic,12151,13311,1,0.008229775327133568
olli.playmusic,12151,13312,1,0.008229775327133568
olli.playmusic,12151,13323,1,0.008229775327133568
olli.playmusic,12151,13334,1,0.008229775327133568
olli.playmusic,12151,13335,6,0.04937865196280142
olli.playmusic,12151,13337,7,0.05760842728993498
olli.playmusic,12151,13343,1,0.008229775327133568
olli.playmusic,12151,13344,1,0.008229775327133568
olli.playmusic,12151,13353,1,0.008229775327133568
olli.playmusic,12151,13354,2,0.016459550654267137
olli.playmusic,12151,13361,7,0.05760842728993498
olli.playmusic,12151,13365,1,0.008229775327133568
olli.playmusic,12151,13371,1,0.008229775327133568
olli.playmusic,12151,13373,3,0.02468932598140071
olli.playmusic,12151,13375,1,0.008229775327133568
olli.playmusic,12151,13379,1,0.008229775327133568
olli.playmusic,12151,13384,1,0.008229775327133568
olli.playmusic,12151,13386,1,0.008229775327133568
olli.playmusic,12151,13387,3,0.02468932598140071
olli.playmusic,12151,13391,1,0.008229775327133568
olli.playmusic,12151,13395,1,0.008229775327133568
olli.playmusic,12151,13398,1,0.008229775327133568
olli.playmusic,12151,13399,2,0.016459550654267137
olli.playmusic,12151,13405,1,0.008229775327133568
olli.playmusic,12151,13416,1,0.008229775327133568
olli.playmusic,12151,13418,5,0.041148876635667846
olli.playmusic,12151,13429,1,0.008229775327133568
olli.playmusic,12151,13437,1,0.008229775327133568
olli.playmusic,12151,13450,1,0.008229775327133568
olli.playmusic,12151,13452,1,0.008229775327133568
olli.playmusic,12151,13454,9,0.07406797794420211
olli.playmusic,12151,13461,3,0.02468932598140071
olli.playmusic,12151,13468,1,0.008229775327133568
olli.playmusic,12151,13472,1,0.008229775327133568
olli.playmusic,12151,13477,9,0.07406797794420211
olli.playmusic,12151,13478,2,0.016459550654267137
olli.playmusic,12151,13480,1,0.008229775327133568
olli.playmusic,12151,13483,1,0.008229775327133568
olli.playmusic,12151,13488,9,0.07406797794420211
olli.playmusic,12151,13489,1,0.008229775327133568
olli.playmusic,12151,13504,1,0.008229775327133568
olli.playmusic,12151,13514,7,0.05760842728993498
olli.playmusic,12151,13516,1,0.008229775327133568
olli.playmusic,12151,13518,1,0.008229775327133568
olli.playmusic,12151,13525,1,0.008229775327133568
olli.playmusic,12151,13537,1,0.008229775327133568
olli.playmusic,12151,13542,1,0.008229775327133568
olli.playmusic,12151,13553,2,0.016459550654267137
olli.playmusic,12151,13561,3,0.02468932598140071
olli.playmusic,12151,13567,1,0.008229775327133568
olli.playmusic,12151,13570,3,0.02468932598140071
olli.playmusic,12151,13577,1,0.008229775327133568
olli.playmusic,12151,13578,1,0.008229775327133568
olli.playmusic,12151,13584,3,0.02468932598140071
olli.playmusic,12151,13586,3,0.02468932598140071
olli.playmusic,12151,13590,14,0.11521685457986997
olli.playmusic,12151,13593,1,0.008229775327133568
olli.playmusic,12151,13599,2,0.016459550654267137
olli.playmusic,12151,13603,1,0.008229775327133568
olli.playmusic,12151,13607,1,0.008229775327133568
olli.playmusic,12151,13608,4,0.032919101308534274
olli.playmusic,12151,13609,36,0.29627191177680845
olli.playmusic,12151,13612,13,0.1069870792527364
olli.playmusic,12151,13615,25,0.2057443831783392
olli.playmusic,12151,13616,3,0.02468932598140071
olli.playmusic,12151,13617,2,0.016459550654267137
olli.playmusic,12151,13618,1,0.008229775327133568
olli.playmusic,12151,13625,15,0.12344662990700354
olli.playmusic,12151,13640,1,0.008229775327133568
olli.playmusic,12151,13642,1,0.008229775327133568
olli.playmusic,12151,13645,1,0.008229775327133568
olli.playmusic,12151,13655,1,0.008229775327133568
olli.playmusic,12151,13658,1,0.008229775327133568
olli.playmusic,12151,13661,1,0.008229775327133568
olli.playmusic,12151,13664,1,0.008229775327133568
olli.playmusic,12151,13670,1,0.008229775327133568
olli.playmusic,12151,13671,7,0.05760842728993498
olli.playmusic,12151,13686,1,0.008229775327133568
olli.playmusic,12151,13687,16,0.1316764052341371
olli.playmusic,12151,13694,1,0.008229775327133568
olli.playmusic,12151,13695,1,0.008229775327133568
olli.playmusic,12151,13696,1,0.008229775327133568
olli.playmusic,12151,13701,1,0.008229775327133568
olli.playmusic,12151,13711,3,0.02468932598140071
olli.playmusic,12151,13715,1,0.008229775327133568
olli.playmusic,12151,13724,2,0.016459550654267137
olli.playmusic,12151,13726,1,0.008229775327133568
olli.playmusic,12151,13729,6,0.04937865196280142
olli.playmusic,12151,13733,1,0.008229775327133568
olli.playmusic,12151,13737,1,0.008229775327133568
olli.playmusic,12151,13739,1,0.008229775327133568
olli.playmusic,12151,13740,1,0.008229775327133568
olli.playmusic,12151,13743,2,0.016459550654267137
olli.playmusic,12151,13751,1,0.008229775327133568
olli.playmusic,12151,13752,1,0.008229775327133568
olli.playmusic,12151,13773,1,0.008229775327133568
olli.playmusic,12151,13777,1,0.008229775327133568
olli.playmusic,12151,13781,1,0.008229775327133568
olli.playmusic,12151,13789,6,0.04937865196280142
olli.playmusic,12151,13795,1,0.008229775327133568
olli.playmusic,12151,13801,1,0.008229775327133568
olli.playmusic,12151,13814,2,0.016459550654267137
olli.playmusic,12151,13815,1,0.008229775327133568
olli.playmusic,12151,13816,1,0.008229775327133568
olli.playmusic,12151,13817,1,0.008229775327133568
olli.playmusic,12151,13818,3,0.02468932598140071
olli.playmusic,12151,13820,1,0.008229775327133568
olli.playmusic,12151,13823,2,0.016459550654267137
olli.playmusic,12151,13824,1,0.008229775327133568
olli.playmusic,12151,13825,1,0.008229775327133568
olli.playmusic,12151,13833,1,0.008229775327133568
olli.playmusic,12151,13834,1,0.008229775327133568
olli.playmusic,12151,13839,1,0.008229775327133568
olli.playmusic,12151,13847,1,0.008229775327133568
olli.playmusic,12151,13848,2,0.016459550654267137
olli.playmusic,12151,13856,1,0.008229775327133568
olli.playmusic,12151,13862,1,0.008229775327133568
olli.playmusic,12151,13867,1,0.008229775327133568
olli.playmusic,12151,13869,1,0.008229775327133568
olli.playmusic,12151,13870,7,0.05760842728993498
olli.playmusic,12151,13872,1,0.008229775327133568
olli.playmusic,12151,13879,1,0.008229775327133568
olli.playmusic,12151,13883,1,0.008229775327133568
olli.playmusic,12151,13886,2,0.016459550654267137
olli.playmusic,12151,13887,1,0.008229775327133568
olli.playmusic,12151,13897,1,0.008229775327133568
olli.playmusic,12151,13900,1,0.008229775327133568
olli.playmusic,12151,13904,1,0.008229775327133568
olli.playmusic,12151,13918,7,0.05760842728993498
olli.playmusic,12151,13919,1,0.008229775327133568
olli.playmusic,12151,13921,8,0.06583820261706855
olli.playmusic,12151,13924,6,0.04937865196280142
olli.playmusic,12151,13930,3,0.02468932598140071
olli.playmusic,12151,13936,7,0.05760842728993498
olli.playmusic,12151,13944,2,0.016459550654267137
olli.playmusic,12151,13945,10,0.08229775327133569
olli.playmusic,12151,13948,2,0.016459550654267137
olli.playmusic,12151,13955,2,0.016459550654267137
olli.playmusic,12151,13957,1,0.008229775327133568
olli.playmusic,12151,13960,2,0.016459550654267137
olli.playmusic,12151,13961,1,0.008229775327133568
olli.playmusic,12151,13966,1,0.008229775327133568
olli.playmusic,12151,13967,1,0.008229775327133568
olli.playmusic,12151,13972,1,0.008229775327133568
olli.playmusic,12151,13973,5,0.041148876635667846
olli.playmusic,12151,13974,1,0.008229775327133568
olli.playmusic,12151,13977,3,0.02468932598140071
olli.playmusic,12151,13982,4,0.032919101308534274
olli.playmusic,12151,13984,1,0.008229775327133568
olli.playmusic,12151,13985,1,0.008229775327133568
olli.playmusic,12151,13990,1,0.008229775327133568
olli.playmusic,12151,13991,7,0.05760842728993498
olli.playmusic,12151,13995,2,0.016459550654267137
olli.playmusic,12151,13997,1,0.008229775327133568
olli.playmusic,12151,14001,1,0.008229775327133568
olli.playmusic,12151,14002,1,0.008229775327133568
olli.playmusic,12151,14003,3,0.02468932598140071
olli.playmusic,12151,14008,1,0.008229775327133568
olli.playmusic,12151,14010,1,0.008229775327133568
olli.playmusic,12151,14017,1,0.008229775327133568
olli.playmusic,12151,14020,1,0.008229775327133568
olli.playmusic,12151,14025,1,0.008229775327133568
olli.playmusic,12151,14026,1,0.008229775327133568
olli.playmusic,12151,14031,15,0.12344662990700354
olli.playmusic,12151,14034,1,0.008229775327133568
olli.playmusic,12151,14037,1,0.008229775327133568
olli.playmusic,12151,14050,16,0.1316764052341371
olli.playmusic,12151,14057,1,0.008229775327133568
olli.playmusic,12151,14058,1,0.008229775327133568
olli.playmusic,12151,14061,5,0.041148876635667846
olli.playmusic,12151,14062,1,0.008229775327133568
olli.playmusic,12151,14063,4,0.032919101308534274
olli.playmusic,12151,14066,1,0.008229775327133568
olli.playmusic,12151,14068,6,0.04937865196280142
olli.playmusic,12151,14072,4,0.032919101308534274
olli.playmusic,12151,14075,2,0.016459550654267137
olli.playmusic,12151,14077,1,0.008229775327133568
olli.playmusic,12151,14089,1,0.008229775327133568
olli.playmusic,12151,14105,1,0.008229775327133568
olli.playmusic,12151,14106,1,0.008229775327133568
olli.playmusic,12151,14108,1,0.008229775327133568
olli.playmusic,12151,14111,3,0.02468932598140071
olli.playmusic,12151,14113,1,0.008229775327133568
olli.playmusic,12151,14121,1,0.008229775327133568
olli.playmusic,12151,14126,2,0.016459550654267137
olli.playmusic,12151,14129,1,0.008229775327133568
olli.playmusic,12151,14131,1,0.008229775327133568
olli.playmusic,12151,14140,14,0.11521685457986997
olli.playmusic,12151,14154,2,0.016459550654267137
olli.playmusic,12151,14155,1,0.008229775327133568
olli.playmusic,12151,14156,1,0.008229775327133568
olli.playmusic,12151,14160,1,0.008229775327133568
olli.playmusic,12151,14161,1,0.008229775327133568
olli.playmusic,12151,14162,1,0.008229775327133568
olli.playmusic,12151,14165,1,0.008229775327133568
olli.playmusic,12151,14168,8,0.06583820261706855
olli.playmusic,12151,14203,1,0.008229775327133568
olli.playmusic,12151,14210,12,0.09875730392560284
olli.playmusic,12151,14220,5,0.041148876635667846
olli.playmusic,12151,14224,1,0.008229775327133568
olli.playmusic,12151,14235,1,0.008229775327133568
olli.playmusic,12151,14247,1,0.008229775327133568
olli.playmusic,12151,14251,1,0.008229775327133568
olli.playmusic,12151,14253,1,0.008229775327133568
olli.playmusic,12151,14275,1,0.008229775327133568
olli.playmusic,12151,14286,1,0.008229775327133568
olli.playmusic,12151,14290,1,0.008229775327133568
olli.playmusic,12151,14304,1,0.008229775327133568
olli.playmusic,12151,14306,1,0.008229775327133568
olli.playmusic,12151,14307,6,0.04937865196280142
olli.playmusic,12151,14315,1,0.008229775327133568
olli.playmusic,12151,14317,3,0.02468932598140071
olli.playmusic,12151,14334,1,0.008229775327133568
olli.playmusic,12151,14347,1,0.008229775327133568
olli.playmusic,12151,14358,1,0.008229775327133568
olli.playmusic,12151,14363,1,0.008229775327133568
olli.playmusic,12151,14364,1,0.008229775327133568
olli.playmusic,12151,14372,6,0.04937865196280142
olli.playmusic,12151,14383,1,0.008229775327133568
olli.playmusic,12151,14387,1,0.008229775327133568
olli.playmusic,12151,14389,1,0.008229775327133568
olli.playmusic,12151,14397,2,0.016459550654267137
olli.playmusic,12151,14398,1,0.008229775327133568
olli.playmusic,12151,14400,14,0.11521685457986997
olli.playmusic,12151,14406,1,0.008229775327133568
olli.playmusic,12151,14407,1,0.008229775327133568
olli.playmusic,12151,14417,2,0.016459550654267137
olli.playmusic,12151,14419,1,0.008229775327133568
olli.playmusic,12151,14420,3,0.02468932598140071
olli.playmusic,12151,14423,1,0.008229775327133568
olli.playmusic,12151,14424,4,0.032919101308534274
olli.playmusic,12151,14426,1,0.008229775327133568
olli.playmusic,12151,14428,1,0.008229775327133568
olli.playmusic,12151,14435,2,0.016459550654267137
olli.playmusic,12151,14439,3,0.02468932598140071
olli.playmusic,12151,14442,1,0.008229775327133568
olli.playmusic,12151,14443,10,0.08229775327133569
olli.playmusic,12151,14452,1,0.008229775327133568
olli.playmusic,12151,14454,10,0.08229775327133569
olli.playmusic,12151,14458,1,0.008229775327133568
olli.playmusic,12151,14460,5,0.041148876635667846
olli.playmusic,12151,14479,1,0.008229775327133568
olli.playmusic,12151,14482,1,0.008229775327133568
olli.playmusic,12151,14490,1,0.008229775327133568
olli.playmusic,12151,14495,1,0.008229775327133568
olli.playmusic,12151,14496,1,0.008229775327133568
olli.playmusic,12151,14497,1,0.008229775327133568
olli.playmusic,12151,14505,1,0.008229775327133568
olli.playmusic,12151,14511,1,0.008229775327133568
olli.playmusic,12151,14513,1,0.008229775327133568
olli.playmusic,12151,14521,10,0.08229775327133569
olli.playmusic,12151,14523,1,0.008229775327133568
olli.playmusic,12151,14528,1,0.008229775327133568
olli.playmusic,12151,14532,1,0.008229775327133568
olli.playmusic,12151,14536,12,0.09875730392560284
olli.playmusic,12151,14541,5,0.041148876635667846
olli.playmusic,12151,14542,3,0.02468932598140071
olli.playmusic,12151,14545,3,0.02468932598140071
olli.playmusic,12151,14547,2,0.016459550654267137
olli.playmusic,12151,14550,12,0.09875730392560284
olli.playmusic,12151,14553,5,0.041148876635667846
olli.playmusic,12151,14562,1,0.008229775327133568
olli.playmusic,12151,14564,8,0.06583820261706855
olli.playmusic,12151,14569,4,0.032919101308534274
olli.playmusic,12151,14572,1,0.008229775327133568
olli.playmusic,12151,14585,1,0.008229775327133568
olli.playmusic,12151,14586,1,0.008229775327133568
olli.playmusic,12151,14588,1,0.008229775327133568
olli.playmusic,12151,14589,1,0.008229775327133568
olli.playmusic,12151,14592,1,0.008229775327133568
olli.playmusic,12151,14596,1,0.008229775327133568
olli.playmusic,12151,14600,1,0.008229775327133568
olli.playmusic,12151,14612,1,0.008229775327133568
olli.playmusic,12151,14617,1,0.008229775327133568
olli.playmusic,12151,14618,1,0.008229775327133568
olli.playmusic,12151,14619,1,0.008229775327133568
olli.playmusic,12151,14626,1,0.008229775327133568
olli.playmusic,12151,14646,1,0.008229775327133568
olli.playmusic,12151,14647,2,0.016459550654267137
olli.playmusic,12151,14652,4,0.032919101308534274
olli.playmusic,12151,14667,10,0.08229775327133569
olli.playmusic,12151,14668,4,0.032919101308534274
olli.playmusic,12151,14672,2,0.016459550654267137
olli.playmusic,12151,14675,7,0.05760842728993498
olli.playmusic,12151,14683,1,0.008229775327133568
olli.playmusic,12151,14687,1,0.008229775327133568
olli.playmusic,12151,14690,23,0.1892848325240721
olli.playmusic,12151,14693,5,0.041148876635667846
olli.playmusic,12151,14695,1,0.008229775327133568
olli.playmusic,12151,14697,1,0.008229775327133568
olli.playmusic,12151,14700,1,0.008229775327133568
olli.playmusic,12151,14706,1,0.008229775327133568
olli.playmusic,12151,14711,1,0.008229775327133568
olli.playmusic,12151,14715,1,0.008229775327133568
olli.playmusic,12151,14717,15,0.12344662990700354
olli.playmusic,12151,14725,2,0.016459550654267137
olli.playmusic,12151,14728,3,0.02468932598140071
olli.playmusic,12151,14742,1,0.008229775327133568
olli.playmusic,12151,14744,1,0.008229775327133568
olli.playmusic,12151,14745,3,0.02468932598140071
olli.playmusic,12151,14748,6,0.04937865196280142
olli.playmusic,12151,14749,1,0.008229775327133568
olli.playmusic,12151,14754,1,0.008229775327133568
olli.playmusic,12151,14755,1,0.008229775327133568
olli.playmusic,12151,14757,3,0.02468932598140071
olli.playmusic,12151,14760,5,0.041148876635667846
olli.playmusic,12151,14762,3,0.02468932598140071
olli.playmusic,12151,14770,1,0.008229775327133568
olli.playmusic,12151,14779,1,0.008229775327133568
olli.playmusic,12151,14784,10,0.08229775327133569
olli.playmusic,12151,14787,1,0.008229775327133568
olli.playmusic,12151,14790,5,0.041148876635667846
olli.playmusic,12151,14791,1,0.008229775327133568
olli.playmusic,12151,14794,9,0.07406797794420211
olli.playmusic,12151,14795,4,0.032919101308534274
olli.playmusic,12151,14796,1,0.008229775327133568
olli.playmusic,12151,14798,1,0.008229775327133568
olli.playmusic,12151,14800,3,0.02468932598140071
olli.playmusic,12151,14801,1,0.008229775327133568
olli.playmusic,12151,14803,1,0.008229775327133568
olli.playmusic,12151,14806,1,0.008229775327133568
olli.playmusic,12151,14807,1,0.008229775327133568
olli.playmusic,12151,14808,7,0.05760842728993498
olli.playmusic,12151,14811,27,0.22220393383260637
olli.playmusic,12151,14812,1,0.008229775327133568
olli.playmusic,12151,14818,4,0.032919101308534274
olli.playmusic,12151,14833,9,0.07406797794420211
olli.playmusic,12151,14834,12,0.09875730392560284
olli.playmusic,12151,14843,1,0.008229775327133568
olli.playmusic,12151,14854,1,0.008229775327133568
olli.playmusic,12151,14861,3,0.02468932598140071
olli.playmusic,12151,14865,3,0.02468932598140071
olli.playmusic,12151,14877,1,0.008229775327133568
olli.playmusic,12151,14879,1,0.008229775327133568
olli.playmusic,12151,14881,1,0.008229775327133568
olli.playmusic,12151,14886,3,0.02468932598140071
olli.playmusic,12151,14887,3,0.02468932598140071
olli.playmusic,12151,14888,1,0.008229775327133568
olli.playmusic,12151,14890,1,0.008229775327133568
olli.playmusic,12151,14900,1,0.008229775327133568
olli.playmusic,12151,14918,1,0.008229775327133568
olli.playmusic,12151,14921,4,0.032919101308534274
olli.playmusic,12151,14951,1,0.008229775327133568
olli.playmusic,12151,14960,1,0.008229775327133568
olli.playmusic,12151,14961,1,0.008229775327133568
olli.playmusic,12151,14974,1,0.008229775327133568
olli.playmusic,12151,14982,1,0.008229775327133568
olli.playmusic,12151,14983,1,0.008229775327133568
olli.playmusic,12151,14993,3,0.02468932598140071
